	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300	301	302	303	304	305	306	307	308	309	310	311	312	313	314	315	316	317	318	319	320	321	322	323	324	325	326	327	328	329	330	331	332	333	334	335	336	337	338	339	340	341	342	343	344	345	346	347	348	349	350	351	352	353	354	355	356	357	358	359	360	361	362	363	364	365	366	367	368	369	370	371	372	373	374	375	376	377	378	379	380	381	382	383	384	385	386	387	388	389	390	391	392	393	394	395	396	397	398	399	400	401	402	403	404	405	406	407	408	409	410	411	412	413	414	415	416	417	418	419	420	421	422	423
25	8641	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	1	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	1	1	2	2	2	1	2	2	2	2	2	3	2	2	1	2	2	2	2	2	2	1	2	1	2	2	2	2	1	2	2	2	1	1	2	2	2	1	2	2	2	2	1	2	2	1	1	2	2	2	1	1	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	1	3	2	2	2	1	2	0	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	0	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	6	62	1	2	0	17	17	17	17	5	1	1	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	0	15	12	11	8	63	18	20	40	2	23	18	0	2	19	1	87	12	5	1	14	2	7	1	0	0	10	4	15	0	0	18	0	2	0	0	2	5	8	2	0	2	2	0	0	0	3	8	0	5	0	0	10	8	3	5	5	0	4	4	4	0	2	3	0	4	1	12	5	37	14	2	3	4	4	0	6	5	0	3	2	0	1	46	7	3	7	42	0	3	2	36	2	0	11	0	3	0	0	44	2	1	0	0	3	4	1	11	5	0
26	8641	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	2	2	2	2	1	2	2	2	3	2	2	1	3	2	1	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	1	2	3	2	2	2	1	1	2	1	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	1	2	1	3	2	1	3	2	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	1	2	1	2	2	2	1	2	0	4	1	2	3	1	1	2	2	2	2	2	2	1	2	2	2	6	40	1	5	0	17	17	17	17	7	1	1	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	0	14	18	6	5	34	21	22	38	6	20	16	0	5	19	4	102	10	3	2	14	1	3	3	0	0	2	5	18	0	0	21	0	1	2	0	2	6	6	0	0	4	3	0	0	1	1	12	0	6	0	0	15	9	1	2	11	0	2	6	0	1	2	5	2	7	4	4	0	23	21	1	3	6	5	0	4	7	0	1	0	0	4	41	5	1	3	29	1	1	1	28	5	0	7	1	2	0	0	36	2	1	0	0	1	4	2	3	5	0
27	8641	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0	0	0	1	2	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	1	2	2	2	2	2	2	2	2	2	4	2	2	2	3	2	1	2	2	2	1	2	2	1	1	1	2	2	2	2	2	1	1	2	3	2	2	1	2	1	2	1	2	1	2	2	2	2	1	2	2	2	1	0	2	2	2	2	1	2	2	2	1	2	2	3	2	1	3	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	0	4	2	2	3	1	2	2	2	2	2	2	2	2	2	2	2	8	40	3	3	0	17	17	17	17	8	1	2	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	3	18	5	5	6	38	12	30	47	2	23	13	0	2	18	0	99	14	1	2	21	3	3	0	0	0	10	3	19	0	0	18	0	1	1	0	1	2	2	1	5	0	1	0	0	4	2	8	0	4	0	0	9	8	3	1	5	0	1	2	0	0	2	5	1	0	0	8	0	47	28	2	6	3	4	1	1	4	1	1	1	0	5	39	5	1	4	28	0	3	0	39	7	0	9	5	5	0	0	41	2	3	0	0	1	7	3	4	3	0
28	5446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	1	1	2	2	2	2	2	2	2	2	2	3	2	2	2	3	2	2	0	1	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	3	2	2	1	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	3	2	2	2	2	2	2	2	0	2	2	2	2	1	1	2	2	2	2	2	2	2	2	1	2	0	4	2	1	3	1	2	2	2	2	2	2	1	2	2	2	2	9	41	2	2	5	17	17	17	17	4	0	1	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	2	17	14	12	9	28	16	25	17	2	30	20	0	3	20	2	103	9	3	3	19	0	5	5	0	0	7	6	18	0	0	17	0	1	3	0	4	2	3	1	0	2	2	0	0	4	2	18	0	8	0	2	19	3	1	1	5	0	1	5	1	1	1	7	0	3	5	9	6	45	25	0	2	0	4	2	3	2	1	6	2	0	1	34	4	2	1	29	2	5	4	42	2	0	5	2	2	0	0	28	1	1	0	0	1	10	0	2	5	0
29	8641	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	1	1	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	2	0	0	0	1	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	1	2	2	2	2	1	2	2	2	2	4	2	2	2	2	1	1	2	2	1	2	2	2	1	2	2	2	2	1	2	2	2	1	2	2	2	2	1	1	2	2	0	2	1	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	3	2	2	2	2	1	1	2	2	2	2	2	1	2	2	2	2	1	2	2	1	2	2	2	2	1	2	2	0	4	1	1	3	0	2	2	2	1	2	2	2	2	2	2	2	7	44	1	4	3	17	17	17	17	6	0	1	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	1	10	11	4	5	34	13	24	24	5	16	24	0	5	32	3	125	5	0	4	16	1	3	2	0	0	4	5	16	0	0	13	0	2	0	0	5	5	5	1	1	4	2	0	0	6	2	5	1	2	0	1	15	6	2	3	5	0	1	2	0	2	3	3	0	1	3	4	2	35	28	2	3	2	5	1	2	3	1	4	1	0	2	24	5	7	1	16	0	3	2	45	2	0	4	0	2	0	0	45	3	0	0	0	2	9	5	2	0	0
30	7868	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2	3	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	0	2	2	1	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	3	2	2	2	2	2	1	1	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	0	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	6	38	1	3	2	17	17	17	17	7	0	0	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	0	18	20	12	6	34	9	17	38	7	26	23	0	2	22	5	94	12	2	2	19	2	3	4	0	0	10	7	24	0	0	30	0	1	0	0	1	6	7	1	1	5	2	0	0	1	0	12	0	4	0	1	12	6	5	2	7	0	5	4	0	2	2	7	1	1	1	5	7	37	15	0	7	1	2	1	3	2	1	1	1	0	7	27	6	3	7	35	1	3	3	25	4	0	2	0	2	0	0	53	3	4	0	0	2	5	2	7	5	0
31	8641	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	2	1	0	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	1	3	2	1	2	3	2	2	1	2	1	2	2	2	2	2	2	2	2	2	1	2	1	2	2	3	0	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	1	0	2	2	3	2	0	2	2	2	2	1	1	2	2	2	2	2	2	1	1	1	2	2	2	2	2	1	2	2	2	1	0	4	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	12	55	2	6	1	17	17	17	17	6	2	2	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	2	13	7	10	9	21	10	27	28	9	19	6	0	2	19	3	99	9	0	3	15	2	0	3	0	0	8	5	19	0	0	14	0	0	1	0	2	0	4	3	0	1	0	0	0	2	1	2	0	7	0	2	14	8	3	5	2	0	6	3	1	0	3	5	0	0	0	9	3	52	23	1	1	1	7	1	3	3	2	4	0	0	3	30	9	2	4	22	1	7	1	40	2	0	4	0	5	0	0	35	3	4	0	0	6	5	4	6	7	0
32	8641	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	1	2	2	2	2	1	2	2	2	1	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	3	2	2	3	2	2	2	2	1	2	2	2	2	2	2	2	1	2	1	2	2	2	2	1	2	2	2	2	0	4	1	2	3	2	2	2	2	2	2	2	1	2	2	2	2	6	54	1	0	2	17	17	17	17	0	2	1	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	0	8	9	10	2	32	14	19	42	12	25	23	0	6	19	2	105	13	4	5	10	1	5	5	0	0	6	3	20	0	0	25	0	0	2	0	1	4	2	0	2	2	2	0	0	2	2	10	3	4	0	2	15	8	6	3	5	2	4	1	0	1	2	5	2	1	0	17	4	31	24	1	3	4	5	2	5	5	1	2	2	0	3	36	3	0	7	36	2	3	1	38	0	0	6	0	2	0	0	36	5	2	0	0	0	2	2	9	12	0
33	8641	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	1	0	1	1	1	0	0	0	0	1	1	0	0	2	2	2	1	2	2	2	2	2	1	1	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	2	2	2	1	2	2	1	1	4	2	2	2	3	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	1	2	3	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	1	2	1	2	2	0	2	2	1	2	2	2	2	2	2	1	2	0	3	1	1	2	2	1	1	1	2	2	2	2	1	1	2	2	3	92	2	1	1	17	17	17	17	13	1	4	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	1	8	7	10	3	39	22	26	34	8	16	18	0	7	35	3	86	5	1	4	12	3	5	6	0	0	4	8	19	0	0	14	0	0	3	0	4	7	2	1	0	5	3	0	0	0	0	5	2	2	0	4	19	10	7	3	10	1	4	3	1	0	0	6	0	4	7	13	0	34	28	1	3	2	7	2	2	1	3	3	2	0	2	38	2	2	3	23	0	3	0	63	1	0	13	1	3	0	0	56	5	3	0	0	1	5	2	8	4	0
34	6559	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	2	2	1	2	2	2	2	1	4	2	2	2	3	1	2	2	0	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	3	2	2	2	2	2	2	2	1	2	2	0	2	2	1	2	2	2	2	1	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	0	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	0	4	2	2	3	2	2	1	2	2	2	2	2	2	2	2	1	9	42	2	4	1	17	17	17	17	7	0	4	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	2	20	12	6	6	53	11	16	18	6	24	17	0	3	21	4	99	6	2	0	22	1	3	3	0	0	10	9	19	0	0	14	0	0	0	0	3	3	2	0	1	2	3	0	0	3	1	7	1	11	0	1	17	11	3	5	3	1	2	2	0	0	2	4	2	2	1	9	5	43	28	1	2	5	0	0	2	6	1	0	1	0	4	34	8	0	4	45	3	3	4	47	2	0	12	0	7	0	0	32	2	2	0	0	3	1	4	5	4	0
35	8641	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	0	2	2	2	2	2	2	1	2	2	4	2	2	2	3	2	2	2	1	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	1	1	2	2	2	1	2	2	2	2	2	1	2	2	2	1	2	2	2	1	2	2	3	1	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	0	4	2	2	2	2	2	2	1	2	1	2	1	1	2	0	1	10	37	5	4	1	17	17	17	17	9	2	1	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	2	13	11	8	8	42	11	19	35	4	30	21	0	2	19	2	102	9	2	1	17	3	2	5	0	0	5	5	15	0	0	16	0	1	1	0	2	2	4	2	1	3	1	0	0	0	2	13	0	4	0	0	10	5	6	5	3	3	4	3	0	1	0	2	0	0	8	18	6	38	18	1	3	3	4	1	3	7	1	2	0	0	5	34	3	3	2	39	0	1	3	28	6	0	9	1	5	0	0	44	1	1	0	0	6	7	1	4	6	0
36	8641	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	2	2	1	0	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	1	2	2	2	1	2	2	2	2	3	2	1	2	3	2	2	2	1	2	2	1	2	1	2	2	2	0	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	3	2	2	3	2	2	2	2	2	1	2	2	2	2	2	1	2	2	1	2	2	0	2	2	2	2	2	2	0	4	2	2	2	2	2	2	1	2	2	2	1	2	2	1	2	6	46	1	1	2	17	17	17	17	4	0	1	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	1	12	18	3	1	42	12	28	36	5	20	31	0	0	30	6	104	7	1	2	20	3	2	5	0	0	11	2	26	0	0	21	0	0	0	0	2	1	6	0	2	1	1	0	0	3	0	5	1	4	0	0	20	14	2	1	12	1	3	3	2	1	1	5	2	4	1	11	4	34	40	0	4	2	1	2	3	4	2	0	1	0	1	51	8	1	8	28	1	2	2	54	3	0	5	0	3	0	0	38	6	0	0	0	3	6	1	6	10	0
37	8641	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	2	2	1	0	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	1	2	2	2	2	1	1	2	1	4	0	2	2	3	2	2	2	2	2	2	2	2	1	2	2	1	2	1	2	1	1	2	2	3	2	2	1	1	2	2	1	2	2	2	2	2	2	2	2	2	2	0	2	2	2	1	2	2	2	2	2	2	2	1	2	2	1	3	1	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	4	2	2	3	2	2	2	2	2	1	2	1	2	1	2	2	8	49	3	2	3	17	17	17	17	5	1	4	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	4	20	8	8	2	30	10	21	23	6	26	12	0	5	20	1	106	12	3	1	14	1	7	2	0	0	16	3	17	0	0	17	0	1	1	0	3	7	6	0	4	2	0	0	0	1	1	11	1	3	0	2	17	16	1	6	6	1	0	2	0	1	2	3	0	3	0	5	6	29	24	0	3	1	2	0	1	4	1	2	0	0	1	38	5	1	6	40	0	3	1	29	1	0	9	2	2	0	0	42	2	0	0	0	4	3	1	5	6	0
38	8641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	1	2	2	4	2	2	2	3	2	2	1	2	2	2	2	2	2	2	2	2	1	1	2	2	2	1	2	3	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	1	2	2	1	2	1	2	2	2	2	2	2	2	3	1	2	3	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	0	4	2	2	3	2	2	1	2	2	2	2	2	2	2	2	2	6	76	2	2	3	17	17	17	17	5	2	2	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	0	15	6	15	7	37	9	21	24	6	24	12	0	3	20	2	94	13	3	3	16	0	4	3	0	0	8	4	18	0	0	19	0	1	0	0	5	2	3	0	3	3	1	0	0	2	2	3	2	2	0	3	12	8	2	3	4	2	2	2	1	5	2	5	1	4	0	12	1	36	19	0	5	4	2	2	2	4	1	2	0	0	2	45	11	3	4	18	4	7	0	57	4	0	4	0	4	0	0	34	3	0	0	0	2	2	0	8	1	0
39	8641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	1	2	2	2	2	2	2	2	2	4	2	0	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	3	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	1	2	2	1	2	2	2	2	3	2	2	2	2	2	2	1	1	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	1	0	4	2	2	3	2	2	2	2	2	1	2	1	2	2	2	1	11	89	1	1	3	17	17	17	17	7	2	0	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	2	17	13	7	1	24	8	32	26	5	21	22	0	3	25	4	69	8	1	1	16	0	4	2	0	0	14	2	18	0	0	12	0	0	0	0	0	1	7	3	1	0	0	0	0	4	1	5	2	5	0	1	17	5	3	2	6	1	1	6	6	0	2	5	2	1	3	26	0	32	27	0	3	1	1	2	3	5	2	1	1	0	0	36	7	2	3	33	2	5	3	23	0	0	5	1	0	0	0	37	4	1	0	0	2	3	3	6	2	0
